container,source,path_rel,basename,ext,size_bytes,size_kb,modified,artifact_type,pipeline_expected,pipeline_tag_in_name,suffix_applicable,suffix_expected,suffix_present,pipeline_tag_mismatch,abs_path
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv,.csv,541291,528.6,2025-09-17T15:28:00,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_D_char_jaccard_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_D_char_jaccard_dwa_cb25d773_skill_1edbbb05.csv,.csv,545248,532.5,2025-09-17T15:28:28,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_D_char_jaccard_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_E_diversity_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_E_diversity_dwa_cb25d773_skill_1edbbb05.csv,.csv,529009,516.6,2025-09-17T15:28:38,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_E_diversity_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_F_recall_first_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_F_recall_first_dwa_cb25d773_skill_1edbbb05.csv,.csv,527836,515.5,2025-09-17T15:28:50,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_F_recall_first_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv,.csv,525481,513.2,2025-09-17T15:29:00,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv,.csv,519383,507.2,2025-09-17T15:29:10,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv,.csv,547027,534.2,2025-09-17T15:29:22,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_J_char_heavy_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_J_char_heavy_dwa_cb25d773_skill_1edbbb05.csv,.csv,541294,528.6,2025-09-17T15:29:50,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_all_mpnet_base_v2_J_char_heavy_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_A_semantic_only_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_A_semantic_only_dwa_cb25d773_skill_1edbbb05.csv,.csv,555784,542.8,2025-09-17T15:19:06,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_A_semantic_only_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_B_hybrid_light_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_B_hybrid_light_dwa_cb25d773_skill_1edbbb05.csv,.csv,575642,562.2,2025-09-17T15:19:12,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_B_hybrid_light_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv,.csv,582299,568.7,2025-09-17T15:19:18,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_D_char_jaccard_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_D_char_jaccard_dwa_cb25d773_skill_1edbbb05.csv,.csv,589466,575.7,2025-09-17T15:19:36,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_D_char_jaccard_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_E_diversity_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_E_diversity_dwa_cb25d773_skill_1edbbb05.csv,.csv,571539,558.1,2025-09-17T15:19:42,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_E_diversity_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_F_recall_first_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_F_recall_first_dwa_cb25d773_skill_1edbbb05.csv,.csv,571046,557.7,2025-09-17T15:19:48,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_F_recall_first_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv,.csv,569695,556.3,2025-09-17T15:19:54,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv,.csv,563218,550.0,2025-09-17T15:20:00,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv,.csv,589194,575.4,2025-09-17T15:20:06,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_J_char_heavy_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_J_char_heavy_dwa_cb25d773_skill_1edbbb05.csv,.csv,584151,570.5,2025-09-17T15:20:24,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_distiluse_base_multilingual_cased_v2_J_char_heavy_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_A_semantic_only_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_A_semantic_only_dwa_cb25d773_skill_1edbbb05.csv,.csv,532249,519.8,2025-09-17T15:25:18,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_A_semantic_only_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_B_hybrid_light_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_B_hybrid_light_dwa_cb25d773_skill_1edbbb05.csv,.csv,545312,532.5,2025-09-17T15:25:28,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_B_hybrid_light_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv,.csv,553833,540.9,2025-09-17T15:25:38,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_D_char_jaccard_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_D_char_jaccard_dwa_cb25d773_skill_1edbbb05.csv,.csv,558881,545.8,2025-09-17T15:26:08,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_D_char_jaccard_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_E_diversity_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_E_diversity_dwa_cb25d773_skill_1edbbb05.csv,.csv,544064,531.3,2025-09-17T15:26:18,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_E_diversity_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_F_recall_first_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_F_recall_first_dwa_cb25d773_skill_1edbbb05.csv,.csv,540811,528.1,2025-09-17T15:26:28,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_F_recall_first_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv,.csv,538726,526.1,2025-09-17T15:26:40,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv,.csv,532791,520.3,2025-09-17T15:26:50,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv,.csv,559871,546.7,2025-09-17T15:27:02,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_J_char_heavy_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_J_char_heavy_dwa_cb25d773_skill_1edbbb05.csv,.csv,554920,541.9,2025-09-17T15:27:30,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_paraphrase_MiniLM_L3_v2_J_char_heavy_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_A_semantic_only_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_A_semantic_only_dwa_cb25d773_skill_1edbbb05.csv,.csv,535413,522.9,2025-09-17T15:16:16,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_A_semantic_only_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_B_hybrid_light_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_B_hybrid_light_dwa_cb25d773_skill_1edbbb05.csv,.csv,551562,538.6,2025-09-17T15:16:24,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_B_hybrid_light_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv,.csv,560583,547.4,2025-09-17T15:16:30,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_D_char_jaccard_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_D_char_jaccard_dwa_cb25d773_skill_1edbbb05.csv,.csv,564874,551.6,2025-09-17T15:16:48,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_D_char_jaccard_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_E_diversity_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_E_diversity_dwa_cb25d773_skill_1edbbb05.csv,.csv,550025,537.1,2025-09-17T15:16:54,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_E_diversity_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_F_recall_first_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_F_recall_first_dwa_cb25d773_skill_1edbbb05.csv,.csv,547386,534.6,2025-09-17T15:17:00,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_F_recall_first_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv,.csv,544872,532.1,2025-09-17T15:17:06,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv,.csv,538607,526.0,2025-09-17T15:17:12,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv,.csv,566230,553.0,2025-09-17T15:17:18,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_J_char_heavy_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_J_char_heavy_dwa_cb25d773_skill_1edbbb05.csv,.csv,561578,548.4,2025-09-17T15:17:38,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_paraphrase_albert_small_v2_J_char_heavy_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_sentence_t5_base_A_semantic_only_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_sentence_t5_base_A_semantic_only_dwa_cb25d773_skill_1edbbb05.csv,.csv,511175,499.2,2025-09-17T15:20:30,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_sentence_t5_base_A_semantic_only_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_sentence_t5_base_B_hybrid_light_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_sentence_t5_base_B_hybrid_light_dwa_cb25d773_skill_1edbbb05.csv,.csv,534623,522.1,2025-09-17T15:20:36,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_sentence_t5_base_B_hybrid_light_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_sentence_t5_base_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_sentence_t5_base_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv,.csv,539095,526.5,2025-09-17T15:20:42,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_sentence_t5_base_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_sentence_t5_base_D_char_jaccard_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_sentence_t5_base_D_char_jaccard_dwa_cb25d773_skill_1edbbb05.csv,.csv,544955,532.2,2025-09-17T15:21:00,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_sentence_t5_base_D_char_jaccard_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_sentence_t5_base_E_diversity_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_sentence_t5_base_E_diversity_dwa_cb25d773_skill_1edbbb05.csv,.csv,529835,517.4,2025-09-17T15:21:06,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_sentence_t5_base_E_diversity_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_sentence_t5_base_F_recall_first_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_sentence_t5_base_F_recall_first_dwa_cb25d773_skill_1edbbb05.csv,.csv,532907,520.4,2025-09-17T15:21:12,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_sentence_t5_base_F_recall_first_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_sentence_t5_base_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_sentence_t5_base_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv,.csv,527491,515.1,2025-09-17T15:21:18,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_sentence_t5_base_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_sentence_t5_base_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_sentence_t5_base_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv,.csv,523290,511.0,2025-09-17T15:21:24,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_sentence_t5_base_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_sentence_transformers_sentence_t5_base_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_sentence_transformers_sentence_t5_base_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv,.csv,546389,533.6,2025-09-17T15:21:30,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_sentence_transformers_sentence_t5_base_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv
